"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Plumber+Croydon+-+GL+Gas/data=!4m7!3m6!1s0x48760151746abcdd:0xe6929aac1934da85!8m2!3d51.3777564!4d-0.0796171!16s%2Fg%2F11q1r71px9!19sChIJ3bxqdFEBdkgRhdo0GayakuY?authuser=0&hl=en&rclk=1","Plumber Croydon - GL Gas","3.7","(3)","Contractor","Open 24 hours","","57 Elgin Rd","+44 20 3793 3861","http://www.emergencyplumbercroydonglgas.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very professional and fixed the problem quickly, very good work.""","·","·"
"https://www.google.com/maps/place/Plumbright+Installations/data=!4m7!3m6!1s0x487600a9b8088e19:0x44c82c2a76196142!8m2!3d51.3483268!4d-0.0853467!16s%2Fg%2F1tmqfpm6!19sChIJGY4IuKkAdkgRQmEZdiosyEQ?authuser=0&hl=en&rclk=1","Plumbright Installations","4.0","(12)","Plumber","Open 24 hours","","12 Barnfield Rd","+44 20 8651 4151","http://plumbright.uk.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Their workmanship was excellent, punctual, clean, tidy and professional.""","·","·"
"https://www.google.com/maps/place/City+Plumbing+Supplies+%28Horatius+Way%29/data=!4m7!3m6!1s0x4876070e16e0b0bd:0xb359cfe758955032!8m2!3d51.3600175!4d-0.1245792!16s%2Fg%2F11ns8skp79!19sChIJvbDgFg4HdkgRMlCVWOfPWbM?authuser=0&hl=en&rclk=1","City Plumbing Supplies (Horatius Way)","4.1","(9)","Plumbing supply store","Closed","· Opens 7:30 am Mon","·","+44 20 8688 0891","https://www.cityplumbing.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Get you out of trouble, competitive and qualified staff, strongly recommend.""","·","Silver Wing Industrial Estate, 5 Horatius Way"
"https://www.google.com/maps/place/London+Flows+LTD/data=!4m7!3m6!1s0xa25de3d03989edb7:0x942028e71aef9af2!8m2!3d51.5018069!4d0.3003527!16s%2Fg%2F11t2vmtsp9!19sChIJt-2JOdDjXaIR8prvGucoIJQ?authuser=0&hl=en&rclk=1","London Flows LTD","4.9","(194)","Plumber","Open 24 hours","","·","+44 20 8087 3505","http://londonflows.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","",""
"https://www.google.com/maps/place/Drains+Croydon/data=!4m7!3m6!1s0x4876012fdc3f1e83:0x30d30d85c34db264!8m2!3d51.3750544!4d-0.0420437!16s%2Fg%2F11vz7tvl04!19sChIJgx4_3C8BdkgRZLJNw4UN0zA?authuser=0&hl=en&rclk=1","Drains Croydon","5.0","(127)","Drainage service","Open","· Closes 10 pm","3 Inwood Cl","+44 7940 586229","https://drainscroydon.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He managed to slot me in straight away and unblocked my kitchen drain.""","·","·"
"https://www.google.com/maps/place/Innovate+Plumbing+and+Heating/data=!4m7!3m6!1s0x8c235683b286e9fb:0xed1dbc547f58da90!8m2!3d51.3719198!4d-0.3503378!16s%2Fg%2F11jsb9tzyc!19sChIJ--mGsoNWI4wRkNpYf1S8He0?authuser=0&hl=en&rclk=1","Innovate Plumbing and Heating","4.9","(44)","Plumber","","·","Open 24 hours","+44 7599 100789","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He fixed the leak within 20 minutes and was extremely tidy and polite.""","",""
"https://www.google.com/maps/place/AJ+Plumbing+%26+Heating/data=!4m7!3m6!1s0x8af8bb4d56ea9b77:0x24d58c11edd09e33!8m2!3d51.3349088!4d-0.002969!16s%2Fg%2F11w34qdjrl!19sChIJd5vqVk27-IoRM57Q7RGM1SQ?authuser=0&hl=en&rclk=1","AJ Plumbing & Heating","5.0","(36)","Plumber","Closed","· Opens 7:30 am Mon","18 Walsh Cres","+44 7956 084990","https://www.ajplumbingandheating.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great service from Alan, on time and good rates a very reliable service.""","·","·"
"https://www.google.com/maps/place/Plumb+London+Croydon/data=!4m7!3m6!1s0x487600c8eaf8ece5:0x999e9e9fa5e033c7!8m2!3d51.3577455!4d-0.091458!16s%2Fg%2F11y8fldv3!19sChIJ5ez46sgAdkgRxzPgpZ-enpk?authuser=0&hl=en&rclk=1","Plumb London Croydon","1.0","(1)","Plumber","Closed","· Opens 8 am Mon","·","+44 20 8099 8170","https://www.plumblondon.com/plumbing/plumbers/Croydon.html","","Website","","Directions","","","",""
"https://www.google.com/maps/place/All+Systems+Flow+Ltd/data=!4m7!3m6!1s0x4875fe15bcf0de43:0xa6592582970d526f!8m2!3d51.3450183!4d-0.0508752!16s%2Fg%2F11bzs_phs6!19sChIJQ97wvBX-dUgRb1INl4IlWaY?authuser=0&hl=en&rclk=1","All Systems Flow Ltd","5.0","(7)","Drainage service","Open 24 hours","","8 Lichfield Way","+44 20 8657 7222","https://www.allsystemsflow.net/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Using for few years already, always good job, problem solving.""","·","·"

"https://www.google.com/maps/place/Glasgow+Boiler+Experts+-+Installation,+Service+and+Repair/data=!4m7!3m6!1s0x488849742fe89747:0x1848482ef53ad38c!8m2!3d55.8330683!4d-4.3672559!16s%2Fg%2F11h880966l!19sChIJR5foL3RJiEgRjNM69S5ISBg?authuser=0&hl=en&rclk=1","Glasgow Boiler Experts - Installation, Service and Repair","5.0","(130)","Heating contractor","·","·","34 Parklands View","Closed","· Opens 8 am Mon","+44 7437 017661","https://glasgowboilerexperts.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jordan was great, arrived on time and friendly and knowledgeable."""
"https://www.google.com/maps/place/Clyde+Boiler+Installations+Ltd/data=!4m7!3m6!1s0x488847bbc4a32105:0x6ae4b6e72b5908!8m2!3d55.8724804!4d-4.3398197!16s%2Fg%2F11k61g9r70!19sChIJBSGjxLtHiEgRCFkr57bkagA?authuser=0&hl=en&rclk=1","Clyde Boiler Installations Ltd","4.9","(68)","Heating contractor","","·","","Open 24 hours","","+44 141 280 6735","https://clydeboilerinstallationsglasgow.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They came round the next day and"
"https://www.google.com/maps/place/Xpress+Boiler+Solutions/data=!4m7!3m6!1s0x4888442892848f2d:0x8a3709a519925f89!8m2!3d55.8654753!4d-4.2687184!16s%2Fg%2F11ph5h4n8b!19sChIJLY-EkihEiEgRiV-SGaUJN4o?authuser=0&hl=en&rclk=1","Xpress Boiler Solutions","3.7","(19)","Boiler supplier","·","272 Bath St","·","Open","· Closes 12 am","+44 141 353 9365","https://xpressboilersolutions.co.uk/boiler-replacement-glasgow/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Reasonably priced and quick"
"https://www.google.com/maps/place/SA+Heating+Services/data=!4m7!3m6!1s0x488847bb54ad2c2d:0xd31e3ebc2eddc365!8m2!3d55.820663!4d-4.2494295!16s%2Fg%2F11mw50hnb1!19sChIJLSytVLtHiEgRZcPdLrw-HtM?authuser=0&hl=en&rclk=1","SA Heating Services","5.0","(139)","Gas engineer","·","44 Kingshill Dr","·","Open 24 hours","","+44 7507 809262","http://www.saheatingservices.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A professional and trusted heating engineer who I will definitely use again."""
"https://www.google.com/maps/place/The+Boiler+Exchange/data=!4m7!3m6!1s0xaf1831087709cc49:0xd0d454db41359f28!8m2!3d55.8654753!4d-4.2687184!16s%2Fg%2F11ng6ts8gf!19sChIJScwJdwgxGK8RKJ81QdtU1NA?authuser=0&hl=en&rclk=1","The Boiler Exchange","4.1","(20)","Gas engineer","·","272 Bath St","·","Closed","· Opens 10 am Sun","+44 7557 519462","https://theboilerexchange.co/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Got the job done very quickly, and a very reasonable price too."""
"https://www.google.com/maps/place/Boiler+Repair+Glasgow/data=!4m7!3m6!1s0x4888469fe6bc7d05:0x6d2629c8125d4fa6!8m2!3d55.862088!4d-4.253173!16s%2Fg%2F11c48834rn!19sChIJBX285p9GiEgRpk9dEsgpJm0?authuser=0&hl=en&rclk=1","Boiler Repair Glasgow","5.0","(117)","Heating contractor","·","Cyde Offices, 48 West George Street","·","Open","· Closes 11 pm","+44 141 280 0548","https://boilerrepairglasgow.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Talked through all the steps, and arranged quick"
"https://www.google.com/maps/place/%231+Boiler+Repairs+in+Glasgow/data=!4m7!3m6!1s0x4888452952b28779:0xf788e0d3dd368d1!8m2!3d55.8645878!4d-4.2616011!16s%2Fg%2F11fhyqkhmj!19sChIJeYeyUilFiEgR0WjTPQ2OeA8?authuser=0&hl=en&rclk=1","#1 Boiler Repairs in Glasgow","5.0","(184)","Heating contractor","·","176 Bath St","·","Open","· Closes 10 pm","+44 141 363 0033","https://www.boiler-repairs-in-glasgow.co.uk/?utm_source=google_map&utm_medium=organic","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He came back and got it"
"https://www.google.com/maps/place/Glasgow+Boiler+Repairs/data=!4m7!3m6!1s0x4888422a2472f90f:0xef039aa4467dc209!8m2!3d55.8675605!4d-4.157367!16s%2Fg%2F11bbrh0kl5!19sChIJD_lyJCpCiEgRCcJ9RqSaA-8?authuser=0&hl=en&rclk=1","Glasgow Boiler Repairs","4.9","(154)","Gas engineer","·","3 Lamlash Square","·","Open 24 hours","","+44 141 766 1511","https://www.glasgowboilerrepairs.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Jordan arrived exactly on time and his standard of work is impeccable."""
"https://www.google.com/maps/place/The+Boiler+Repair+Man/data=!4m7!3m6!1s0x48884f8fc90f00f7:0x809dd46b4fc727aa!8m2!3d55.9064817!4d-4.3670077!16s%2Fg%2F11cmzsvfxq!19sChIJ9wAPyY9PiEgRqifHT2vUnYA?authuser=0&hl=en&rclk=1","The Boiler Repair Man","4.8","(193)","Heating contractor","·","26, Dalsetter Business Centre, 42 Dalsetter Ave","·","Closed","· Opens 8 am Mon","+44 141 370 5595","http://www.theboilerrepairman.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Turned up on time and did a great job."""
"https://www.google.com/maps/place/The+Glasgow+Boiler+Company/data=!4m7!3m6!1s0x4888442bfbe9902b:0xf245da162658c29c!8m2!3d55.8708354!4d-4.315094!16s%2Fg%2F11f_j9m1t7!19sChIJK5Dp-ytEiEgRnMJYJhbaRfI?authuser=0&hl=en&rclk=1","The Glasgow Boiler Company","4.9","(86)","Heating contractor","·","20-23 Woodside Pl","·","Closed","· Opens 9 am Mon","+44 141 280 9606","http://theglasgowboilercompany.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He kept any disruption to a minimum and cleaned up when he was done."""
"https://www.google.com/maps/place/Heatco+Scotland+Ltd+-+Boiler+Replacements+Glasgow/data=!4m7!3m6!1s0x488847042340e8bf:0x47589282e84adabb!8m2!3d55.8621204!4d-4.2532342!16s%2Fg%2F11fv4cj10c!19sChIJv-hAIwRHiEgRu9pK6IKSWEc?authuser=0&hl=en&rclk=1","Heatco Scotland Ltd - Boiler Replacements Glasgow","5.0","(165)","Heating contractor","·","Office 2/3, Heatco Scotland Ltd, 48 W George St","·","Closes soon","· 8 pm · Opens 8 am Sun","+44 141 297 1234","https://www.heatco-scotland.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Heat Co providing professionalism, quality and customer satisfaction."""
"https://www.google.com/maps/place/Glasgow+Boiler+Replacements/data=!4m7!3m6!1s0x4888451492838355:0x5677e7040b4d1753!8m2!3d55.8645878!4d-4.2616011!16s%2Fg%2F11fr54zyq_!19sChIJVYODkhRFiEgRUxdNCwTnd1Y?authuser=0&hl=en&rclk=1","Glasgow Boiler Replacements","5.0","(1)","Gas engineer","·","176 Bath St","·","Open","· Closes 9 pm","+44 141 363 0330","https://glasgow.boiler-replacements.co.uk/?utm_source=google_map&utm_medium=organic","","Website","","Directions","",""
"https://www.google.com/maps/place/Besafe+247+Boiler+Repair+Glasgow/data=!4m7!3m6!1s0x4888497e10425d1b:0x224b471b3dba8c70!8m2!3d55.8452906!4d-4.2695923!16s%2Fg%2F11tjhwz0yn!19sChIJG11CEH5JiEgRcIy6PRtHSyI?authuser=0&hl=en&rclk=1","Besafe 247 Boiler Repair Glasgow","5.0","(157)","Plumber","","·","","Open 24 hours","","+44 141 374 0545","https://besafe24-7.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png",""""
"https://www.google.com/maps/place/Glasgow+Heating+Solutions/data=!4m7!3m6!1s0x488845c32f4c5597:0x44a618c49dfa5e6c!8m2!3d55.865529!4d-4.2808457!16s%2Fg%2F11g2_m9x8d!19sChIJl1VML8NFiEgRbF76ncQYpkQ?authuser=0&hl=en&rclk=1","Glasgow Heating Solutions","5.0","(44)","Heating contractor","·","Office 810, 3, 1/1 Fitzroy Pl, Sauchiehall St","·","Closes soon","· 8 pm · Opens 8 am Sun","+44 7554 871698","http://www.glasgowheatingsolutions.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Top service at a great price, couldn't recommend them high enough."""
"https://www.google.com/maps/place/Plumbers+Glasgow+Ltd/data=!4m7!3m6!1s0xa57ec0f5b9baabd3:0x1a64136611d3e96c!8m2!3d55.8621119!4d-4.2558103!16s%2Fg%2F11ygh6xhct!19sChIJ06u6ufXAfqURbOnTEWYTZBo?authuser=0&hl=en&rclk=1","Plumbers Glasgow Ltd","4.9","(44)","Plumber","·","Suite 109, 111 W George St","·","Open 24 hours","","+44 141 468 9930","https://glasgowsplumber.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Job was done neat and proper, no mess left behind."""
"https://www.google.com/maps/place/The+Online+Boiler+Company/data=!4m7!3m6!1s0x48884742eb464571:0xd6c50c75f187bbd6!8m2!3d55.8621204!4d-4.2532342!16s%2Fg%2F11lkhn59vs!19sChIJcUVG60JHiEgR1ruH8XUMxdY?authuser=0&hl=en&rclk=1","The Online Boiler Company","4.9","(64)","Heating contractor","·","Office 2, 3 48 W George St","·","Open 24 hours","","+44 800 433 2010","https://www.onlineboilercompany.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""On time 3 hours job done place left clean guys no problem did a great job"""
"https://www.google.com/maps/place/L%26C+Gas+Services/data=!4m7!3m6!1s0x48884552e33eb941:0x6c2737379dbd1d80!8m2!3d55.8621203!4d-4.2532342!16s%2Fg%2F11t74c_4lf!19sChIJQbk-41JFiEgRgB29nTc3J2w?authuser=0&hl=en&rclk=1","L&C Gas Services","5.0","(93)","Heating contractor","·","L&C Gas Services, 48 W George St","·","Closed","· Opens 8 am Mon","+44 7748 565859","http://www.lcgasservices.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The engineer was polite, professional, and explained everything clearly."""
"https://www.google.com/maps/place/North+Glasgow+Boiler+Repair/data=!4m7!3m6!1s0x4888453dbed7e885:0x44966ef08e604e94!8m2!3d55.8979742!4d-4.3324212!16s%2Fg%2F11k2cfsvfn!19sChIJhejXvj1FiEgRlE5gjvBulkQ?authuser=0&hl=en&rclk=1","North Glasgow Boiler Repair","5.0","(33)","Gas engineer","","·","","Open 24 hours","","+44 141 280 5533","http://northglasgowboilerrepair.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They did an excellent job, were very clean and friendly."""
"https://www.google.com/maps/place/Gas+Engineer+Glasgow/data=!4m7!3m6!1s0x4888477fc36a253f:0xef17158594792e33!8m2!3d55.8086724!4d-4.1977277!16s%2Fg%2F11t44xrt8k!19sChIJPyVqw39HiEgRMy55lIUVF-8?authuser=0&hl=en&rclk=1","Gas Engineer Glasgow","4.9","(58)","Gas engineer","·","9 Ash Walk","·","Open","· Closes 12 am","+44 141 488 5457","http://gasengineerglasgow.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Quick to come out and does a reliable and efficient job."""
"https://www.google.com/maps/place/Glasgow+Plumbing+and+Heating+Specialists+Ltd/data=!4m7!3m6!1s0xa8dca094b209bdb9:0x7ca36403b527fae0!8m2!3d55.8554601!4d-4.2324585!16s%2Fg%2F11xsy2h58m!19sChIJub0JspSg3KgR4PontQNko3w?authuser=0&hl=en&rclk=1","Glasgow Plumbing and Heating Specialists Ltd","5.0","(57)","Plumber","","·","","Open 24 hours","","+44 141 674 6666","https://glasgowplumbingheating.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Quick, easy to work with, got the job done within half an hour"""
"https://www.google.com/maps/place/Macfarlane+Heating+Services/data=!4m7!3m6!1s0x4888349834f76321:0x5973acca98911a11!8m2!3d55.684938!4d-4.514677!16s%2Fg%2F11qrr7x2pr!19sChIJIWP3NJg0iEgRERqRmMqsc1k?authuser=0&hl=en&rclk=1","Macfarlane Heating Services","5.0","(8)","Central Heating Service","·","14 Arran View","Closed","· Opens 8 am Mon","·","01560 482717","https://www.google.com/aclk?sa=L&ai=DChsSEwibytHI0omUAxVmk1AGHSKWOmAYACICCAEQAxoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSlh9fh21RnqvOr7Xds4dfLyNTqU08c-QYk6Nul2jZ4BYpoGCVj28WhoCW-YQAvD_BwE&cid=CAASugHkaI8_RkLB-7_bI2BWMd4YNn48UJDR58C8RJHiKWtDMwQjck0hYo6aTW1GSdEO2nIqraN_5zXqninvOLRs-WsXCe-j_OQuPSJHnEHqCWM8yBjFY3YftbHwXl0qWwCZQaiLe0aAKND7XKLwjrHtAi1Sy41RY7DdoAC9AsVOVQE3sg2FtbIxcduXUMbvQrlVKSaAFi_H0TlQXWMnCF5PDA6Be79Y0Rvb1GHwhh8KjUzYfuL1ctUdFxZHtS8&cce=2&category=acrcp_v1_32&sig=AOD64_2AKGxfK6MegtWbR_yF0bnxRFuwCA&adurl&q&ctype=99&nis=6","","Website","","Directions","",""
"https://www.google.com/maps/place/Gasman+Energy+Advisory+Service+Ltd/data=!4m7!3m6!1s0x488841a7c44d9a19:0x468ec202f6935f47!8m2!3d55.860483!4d-4.371168!16s%2Fg%2F11g6wx770d!19sChIJGZpNxKdBiEgRR1-T9gLCjkY?authuser=0&hl=en&rclk=1","Gasman Energy Advisory Service Ltd","4.9","(779)","Central Heating Service","·","59 Montrose Avenue","Closed","· Opens 8 am Mon","·","0141 840 4706","https://www.google.com/aclk?sa=L&ai=DChsSEwibytHI0omUAxVmk1AGHSKWOmAYACICCAEQARoCZGc&co=1&ase=2&gclid=CjwKCAjwzLHPBhBTEiwABaLsSpHOEUqQykF9KU2wZY19WaSXuxyDGEIpZE4f-OzT4stKfZjfo0xsJxoCkjsQAvD_BwE&cid=CAASugHkaI8_RkLB-7_bI2BWMd4YNn48UJDR58C8RJHiKWtDMwQjck0hYo6aTW1GSdEO2nIqraN_5zXqninvOLRs-WsXCe-j_OQuPSJHnEHqCWM8yBjFY3YftbHwXl0qWwCZQaiLe0aAKND7XKLwjrHtAi1Sy41RY7DdoAC9AsVOVQE3sg2FtbIxcduXUMbvQrlVKSaAFi_H0TlQXWMnCF5PDA6Be79Y0Rvb1GHwhh8KjUzYfuL1ctUdFxZHtS8&cce=2&category=acrcp_v1_32&sig=AOD64_0jgeZWtV7h59jgZfzrf_tVW9JoZQ&adurl&q&ctype=99&nis=6","","Website","","Directions","",""
"https://www.google.com/maps/place/Hastings+Heating+Services+ltd/data=!4m7!3m6!1s0x488841ca8c41b81d:0xf94045f80ff22e6c!8m2!3d55.8375633!4d-4.1109812!16s%2Fg%2F11h6tjtbdc!19sChIJHbhBjMpBiEgRbC7yD_hFQPk?authuser=0&hl=en&rclk=1","Hastings Heating Services ltd","5.0","(18)","Heating contractor","·","1 Calderpark Ter","·","Open 24 hours","","+44 7399 160214","http://www.hastingsheatingservices.co.uk/","","Website","","Directions","",""
"https://www.google.com/maps/place/Plumbtec+24+Plumbers+Glasgow/data=!4m7!3m6!1s0x4888469fe65a0277:0x6a1941c1f603f4d2!8m2!3d55.8554602!4d-4.2324585!16s%2Fg%2F11dxhzrcrt!19sChIJdwJa5p9GiEgR0vQD9sFBGWo?authuser=0&hl=en&rclk=1","Plumbtec 24 Plumbers Glasgow","4.6","(88)","Plumber","","·","","Open 24 hours","","+44 141 297 1961","https://www.plumbtec24.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He fixed our problem in no time and the cost was very reasonable."""
"https://www.google.com/maps/place/Gas+Glasgow/data=!4m7!3m6!1s0x4a01e20e91e732d7:0xf889bfdc2d8b8c0b!8m2!3d55.9045692!4d-4.3338342!16s%2Fg%2F11qg6rn_wb!19sChIJ1zLnkQ7iAUoRC4yLLdy_ifg?authuser=0&hl=en&rclk=1","Gas Glasgow","5.0","(128)","Gas engineer","·","Westerton Business Centre, 110A Maxwell Ave","·","Closed","· Opens 8:30 am Mon","+44 7734 921221","https://gasglasgow.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dramatic improvement in the central heating system."""
"https://www.google.com/maps/place/McQueen+Heating+Ltd/data=!4m7!3m6!1s0x488849fe184878ed:0x70d5e1a5f31692b7!8m2!3d55.8427362!4d-4.3450601!16s%2Fg%2F11fjzbjgjh!19sChIJ7XhIGP5JiEgRt5IW86Xh1XA?authuser=0&hl=en&rclk=1","McQueen Heating Ltd","5.0","(113)","Heating contractor","·","898 Mosspark Dr","·","Closed","· Opens 8 am Mon","+44 141 374 0277","https://mcqueenheating.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""He was professional at all stages of the work."""
"https://www.google.com/maps/place/PHG+Solutions+combi+boiler+installation+only/data=!4m7!3m6!1s0x48884797d06092af:0xd41ee1db6d9a679f!8m2!3d55.8621204!4d-4.2532342!16s%2Fg%2F11k_3sxlhk!19sChIJr5Jg0JdHiEgRn2eabdvhHtQ?authuser=0&hl=en&rclk=1","PHG Solutions combi boiler installation only","5.0","(1)","Heating contractor","·","48 W George St","·","Closed","· Opens 7 am Mon","+44 141 459 0132","http://www.phg-solutions.co.uk/","","Website","","Directions","","On-site services"
"https://www.google.com/maps/place/Express+Boilers+Gas+Heating+%26+Plumbing/data=!4m7!3m6!1s0x488847440db11f85:0xd470db9384f6dc07!8m2!3d55.8094542!4d-4.2839045!16s%2Fg%2F11fqtnrfty!19sChIJhR-xDURHiEgRB9z2hJPbcNQ?authuser=0&hl=en&rclk=1","Express Boilers Gas Heating & Plumbing","4.6","(55)","Gas engineer","·","·","45 Merrycrest Ave","Open 24 hours","","+44 7816 144091","https://express-boilers-gas-engineer.business.site/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great service at a good price."""
"https://www.google.com/maps/place/RapidFix+Heating+LTD/data=!4m7!3m6!1s0x48884fd73b152da9:0x9619c3c21306c7e!8m2!3d55.8988394!4d-4.3663609!16s%2Fg%2F11wpzc_v7t!19sChIJqS0VO9dPiEgRfmwwITycYQk?authuser=0&hl=en&rclk=1","RapidFix Heating LTD","5.0","(48)","Gas engineer","·","66 Archerhill Terrace","·","Open 24 hours","","+44 7727 348547","http://www.rapidfixheating.co.uk/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great job, very responsive and fair price."""
"https://www.google.com/maps/place/Heatsafe+Heating+Glasgow/data=!4m7!3m6!1s0x488845f3506b8943:0xff0224dccd923c40!8m2!3d55.8966736!4d-4.3375617!16s%2Fg%2F11l_g83k9d!19sChIJQ4lrUPNFiEgRQDySzdwkAv8?authuser=0&hl=en&rclk=1","Heatsafe Heating Glasgow","5.0","(10)","Heating contractor","·","44 Arrowsmith Ave","·","Closed","· Opens 8:30 am Mon","+44 141 374 2703","https://heatsafeheatingltd.co.uk/boiler-installation-glasgow/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Highly recommend!"""
